kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,8,1,2483,12424094.000,12424094.000,80.489,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,9,1,2483,16016312.000,16016312.000,62.436,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,10,1,2483,11995053.000,11995053.000,83.368,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,3,1,2400,46503186.000,46503186.000,21.504,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,6,1,2400,69828964.000,69828964.000,14.321,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,5,1,2400,83288200.000,83288200.000,12.007,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,9,1,2400,98945859.000,98945859.000,10.107,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,2,1,2400,113592156.000,113592156.000,8.803,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,7,1,2400,124627404.000,124627404.000,8.024,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,1,1,2400,141663112.000,141663112.000,7.059,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,4,1,2400,152360135.000,152360135.000,6.563,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,8,1,2400,168958629.000,168958629.000,5.919,200
registry,confluent_schema_registry,http,concurrent_registration,schema_registry_concurrent_register,10,1,2400,184805953.000,184805953.000,5.411,200
